file,line,keyword,context
./doc_audit/todo_full_raw.txt,266,OTHER,"./docs/archive/2025-10-generated/code_completion_checklist.md:68:- **Owner:** TBD"
./doc_audit/todo_full_raw.txt,267,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:73:## Code TODOs by Category"
./doc_audit/todo_full_raw.txt,268,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:144:## Testing TODOs"
./doc_audit/todo_full_raw.txt,269,OTHER,"./docs/archive/2025-10-generated/code_completion_checklist.md:155:- **Owner:** TBD"
./doc_audit/todo_full_raw.txt,270,OTHER,"./docs/archive/2025-10-generated/code_completion_checklist.md:165:- **Owner:** TBD"
./doc_audit/todo_full_raw.txt,271,CRITICAL,"./docs/archive/2025-10-generated/code_completion_checklist.md:168:- **Priority:** 🔴 CRITICAL (when hardware arrives)"
./doc_audit/todo_full_raw.txt,272,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:185:## Documentation TODOs"
./doc_audit/todo_full_raw.txt,273,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:252:| Static transforms | ⚠️ Placeholders | ⏳ Pending | ✅ Yes | **TODO: Real values** |"
./doc_audit/todo_full_raw.txt,274,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:342:- [ ] Check for new TODOs added since last session"
./doc_audit/todo_full_raw.txt,275,TODO,"./docs/archive/2025-10-generated/code_completion_checklist.md:356:- [ ] Review and close stale TODOs"
./doc_audit/todo_full_raw.txt,276,CRITICAL,"./docs/archive/2025-10-generated/HARDWARE_TEST_RESULTS.md:110:- ✅ **CRITICAL SUCCESS** - The service DID NOT CRASH!"
./doc_audit/todo_full_raw.txt,277,INFO,"docs/_generated/master_status.md (Historical snapshot):95 — Calibration handler flagged missing; resolved 2025-10-13 with hardware verification."
./doc_audit/todo_full_raw.txt,278,TODO,"docs/_generated/master_status.md (Historical snapshot):141 — Restart logic TODO remains open."
./doc_audit/todo_full_raw.txt,279,INFO,"docs/_generated/master_status.md (Historical snapshot):277 — Critical checkbox closed in restored doc."
./doc_audit/todo_full_raw.txt,280,INFO,"docs/_generated/master_status.md (Historical snapshot):328 — CRITICAL banner retained for provenance; marked resolved."
./doc_audit/todo_full_raw.txt,281,INFO,"docs/_generated/master_status.md (Historical snapshot):538 — Action item ""Implement calibration service handler"" completed."
./doc_audit/todo_full_raw.txt,282,TODO,"docs/_generated/master_status.md (Historical snapshot):663 — Appendix B backlog still useful for legacy review."
./doc_audit/todo_full_raw.txt,283,TODO,"docs/_generated/master_status.md (Historical snapshot):669 — Placeholder calibration values still need real data."
./doc_audit/todo_full_raw.txt,284,TODO,"docs/_generated/master_status.md (Historical snapshot):674 — Restart logic TODO remains open."
./doc_audit/todo_full_raw.txt,285,INFO,"docs/_generated/master_status.md (Historical snapshot):684 — ""Not implemented"" note superseded by new verification." 
./doc_audit/todo_full_raw.txt,286,TODO,"docs/_generated/master_status.md (Historical snapshot):749 — Checklist reminder now tracked in status matrix."
./doc_audit/todo_full_raw.txt,287,TODO,"docs/_generated/master_status.md (Historical snapshot):761 — Checklist reminder captured in restoration tracker."
./doc_audit/todo_full_raw.txt,288,INFO,"docs/_generated/master_status.md (Historical snapshot):895 — Historical status marker retained for traceability."
./doc_audit/todo_full_raw.txt,289,CRITICAL,"./docs/archive/2025-10-reports/STATUS_RECONCILIATION.md:68:- **CRITICAL ERROR:** Claimed ""hardware NOT available"" "
./doc_audit/todo_full_raw.txt,290,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:31:- TODO Markers: 200 found across docs and code"
./doc_audit/todo_full_raw.txt,291,CRITICAL,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:205:   - **CRITICAL BUG**"
./doc_audit/todo_full_raw.txt,292,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:251:**Note:** Transform values are placeholders (TODO at line 227)"
./doc_audit/todo_full_raw.txt,293,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:256:## TODO/FIXME Analysis"
./doc_audit/todo_full_raw.txt,294,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:261:- Documentation: ~150 TODOs"
./doc_audit/todo_full_raw.txt,295,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:262:- Code: ~50 TODOs"
./doc_audit/todo_full_raw.txt,296,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:264:**Critical TODOs in Code:**"
./doc_audit/todo_full_raw.txt,297,CRITICAL,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:275:   **Priority:** 🔴 CRITICAL"
./doc_audit/todo_full_raw.txt,298,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:281:   # TODO: These values should come from URDF or calibration"
./doc_audit/todo_full_raw.txt,299,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:290:   # TODO: Implement restart logic if needed"
./doc_audit/todo_full_raw.txt,300,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:297:**Documentation TODOs:**"
./doc_audit/todo_full_raw.txt,301,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:302:- ""Safety monitor TODOs"" (legacy from other subsystems)"
./doc_audit/todo_full_raw.txt,302,CRITICAL,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:553:1. **🔴 CRITICAL: Implement calibration service handler (1-2 hours)**"
./doc_audit/todo_full_raw.txt,303,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:831:├── todo_index_raw.txt                   ← 200 TODOs"
./doc_audit/todo_full_raw.txt,304,TODO,"./docs/archive/2025-10-reports/oakd_ros2_migration_analysis.md:853:- TODO Markers: 200"
./doc_audit/todo_full_raw.txt,305,TODO,"./docs/archive/2025-10-reports/VERIFICATION_FINDINGS_2025-10-07.md:43:- ⚠️ Previous audit was WRONG (claimed TODO stubs existed)"
./doc_audit/todo_full_raw.txt,306,CRITICAL,"./docs/archive/2025-10-reports/VERIFICATION_FINDINGS_2025-10-07.md:50:## ⚠️ Task 0.2: ODrive → MG Motor Migration - CRITICAL FINDING"
./doc_audit/todo_full_raw.txt,307,TODO,"./docs/archive/2025-10-reports/VERIFICATION_FINDINGS_2025-10-07.md:77:- ❌ No migration branches or TODO comments about MG Motor"
./doc_audit/todo_full_raw.txt,308,CRITICAL,"./docs/archive/2025-10-reports/VERIFICATION_FINDINGS_2025-10-07.md:82:## 🚨 CRITICAL QUESTIONS FOR USER"
./doc_audit/todo_full_raw.txt,309,CRITICAL,"./docs/archive/2025-10-reports/WORK_COMPLETED_SUMMARY.md:94:   - CRITICAL: Has precise code locations"
./doc_audit/todo_full_raw.txt,310,CRITICAL,"./docs/archive/2025-10-reports/SYSTEM_TECHNICAL_OVERVIEW.md:202:**Hardware Mapping (CRITICAL for maintenance):**"
./doc_audit/todo_full_raw.txt,311,CRITICAL,"./docs/PHASE0_COMPLETION_SUMMARY.md:18:### ✅ Fix 0.1: Subprocess STDOUT/STDERR Deadlock (CRITICAL)"
./doc_audit/todo_full_raw.txt,312,CRITICAL,"./docs/PHASE0_COMPLETION_SUMMARY.md:30:### ✅ Fix 0.2: Signal Handler Race Condition (CRITICAL)"
./doc_audit/todo_full_raw.txt,313,CRITICAL,"./docs/PHASE0_COMPLETION_SUMMARY.md:131:- `PHASE0_PYTHON_CRITICAL_FIXES.md` - Implementation guide"
./doc_audit/todo_full_raw.txt,314,CRITICAL,"./docs/SAFETY_MONITOR_EXPLANATION.md:16:## ⚠️ Why Is It CRITICAL?"
./doc_audit/todo_full_raw.txt,315,CRITICAL,"./docs/SAFETY_MONITOR_EXPLANATION.md:74:ODrive temperature: 68°C ... 70°C ... 72°C (CRITICAL!)"
./doc_audit/todo_full_raw.txt,316,CRITICAL,"./docs/SAFETY_MONITOR_EXPLANATION.md:195:| Automatic protection | ❌ None | **CRITICAL** |"
./doc_audit/todo_full_raw.txt,317,TODO,"./docs/SAFETY_MONITOR_EXPLANATION.md:346:### P1.1: Implement the 7 TODO Functions (6-8 hours)"
./doc_audit/todo_full_raw.txt,318,CRITICAL,"./docs/SAFETY_MONITOR_EXPLANATION.md:367:**Total Benefit**: **CRITICAL** - Protects hardware and enables production deployment"
./doc_audit/todo_full_raw.txt,319,CRITICAL,"./docs/DOC_INVENTORY_FOR_AUDIT.md:56:## Category 2: Generated Status Documents (CRITICAL REVIEW)"
./doc_audit/todo_full_raw.txt,320,TODO,"./docs/DOC_INVENTORY_FOR_AUDIT.md:67:2. **`code_completion_checklist.md`** (12KB) - **TODO TRACKER**"
./doc_audit/todo_full_raw.txt,321,CRITICAL,"./docs/DOC_INVENTORY_FOR_AUDIT.md:89:   - **Priority:** **CRITICAL** - Hardware truth level"
./doc_audit/todo_full_raw.txt,322,OTHER,"./docs/DOC_INVENTORY_FOR_AUDIT.md:97:8. **`cross_reference_matrix.csv`** (size TBD) - **FEATURE MATRIX**"
./doc_audit/todo_full_raw.txt,323,TODO,"./docs/TRUTH_PRECEDENCE_AND_SCORING.md:158:- Fully implemented, no TODOs: **100**"
./doc_audit/todo_full_raw.txt,324,TODO,"./docs/TRUTH_PRECEDENCE_AND_SCORING.md:159:- Implemented with minor TODOs: **85**"
./doc_audit/todo_full_raw.txt,325,TODO,"./docs/TRUTH_PRECEDENCE_AND_SCORING.md:195:5. Multiple TODO/FIXME in ""completed"" features"
./doc_audit/todo_full_raw.txt,326,TODO,"./docs/TRUTH_PRECEDENCE_AND_SCORING.md:227:- ⚠️ Minor TODOs for edge cases: **-10**"
./doc_audit/todo_full_raw.txt,327,TODO,"./docs/TRUTH_PRECEDENCE_AND_SCORING.md:259:- ❌ Most functions are TODOs: **40**"
./doc_audit/todo_full_raw.txt,328,CRITICAL,"./docs/IMPLEMENTATION_FIXES.md:5:**Status**: ✅ **ALL CRITICAL FIXES IMPLEMENTED**  "
./doc_audit/todo_full_raw.txt,329,CRITICAL,"./docs/IMPLEMENTATION_FIXES.md:20:## 🔴 CRITICAL FIXES IMPLEMENTED"
./doc_audit/todo_full_raw.txt,330,TODO,"./docs/IMPLEMENTATION_FIXES.md:29:- Comment: `# TODO: Phase 1 - Add subprocess management if needed`"
./doc_audit/todo_full_raw.txt,331,TODO,"./docs/cleanup/DELETION_COMPLETE.md:158:### Documentation Cleanup: **TODO** 📝"
./doc_audit/todo_full_raw.txt,332,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:19:.restored/8ac7d2e/COMPREHENSIVE_STATUS_REVIEW_2025-09-30.md:263:   - Current: `// TODO(developer): Implement temperature monitoring from ODrive feedback`"
./doc_audit/todo_full_raw.txt,333,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:253:docs/COMPREHENSIVE_STATUS_REVIEW_2025-09-30.md.backup:261:   - Current: `// TODO(developer): Implement temperature monitoring from ODrive feedback`"
./doc_audit/todo_full_raw.txt,334,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:281:docs/EXECUTION_PLAN_2025-09-30.md:170:    // TODO(developer): Implement temperature monitoring from ODrive feedback"
./doc_audit/todo_full_raw.txt,335,CRITICAL,"./docs/cleanup/odrive_refs_non_legacy.txt:294:docs/SAFETY_MONITOR_EXPLANATION.md:74:ODrive temperature: 68°C ... 70°C ... 72°C (CRITICAL!)"
./doc_audit/todo_full_raw.txt,336,OTHER,"./docs/cleanup/odrive_refs_non_legacy.txt:394:docs/archive/2025-10-analysis/STATUS_CLAIMS_EXTRACTION.md:241:| **ODrive Control** | 100% complete | TBD | TBD | TBD |"
./doc_audit/todo_full_raw.txt,337,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:478:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:4:Safety Monitoring,Joint Position Limits,Position limit checking not implemented,CRITICAL,""TODO comment: Implement joint position limit checking"",No joint limit enforcement active,Joint positions monitored and motion stopped at limits,Implement actual joint position monitoring with URDF limits,HIGH,P0,Control Team,Week 2,""src/odrive_control_ros2/src/safety_monitor.cpp"""
./doc_audit/todo_full_raw.txt,338,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:479:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:5:Safety Monitoring,Velocity Limits,Velocity limit monitoring placeholder,CRITICAL,""TODO comment: Implement velocity limit checking"",No velocity monitoring or enforcement,Real-time velocity monitoring with configurable limits,Connect to actual joint velocity feedback and implement checks,HIGH,P0,Control Team,Week 2,""src/odrive_control_ros2/src/safety_monitor.cpp"""
./doc_audit/todo_full_raw.txt,339,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:480:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:6:Safety Monitoring,Communication Timeouts,CAN timeout checking not implemented,HIGH,""TODO comment: Implement CAN communication timeout checking"",No detection of communication failures,Timeout detection within 2 seconds with appropriate response,Implement actual CAN message timing monitoring,LOW,P1,Communication Team,Week 3,""src/odrive_control_ros2/src/safety_monitor.cpp"""
./doc_audit/todo_full_raw.txt,340,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:481:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:7:Error Handling,Motor Error Detection,ODrive error states not monitored,HIGH,""TODO comment: check for motor errors encoder errors and axis errors"",Motor faults may go undetected,All ODrive errors detected and classified appropriately,Connect ComprehensiveErrorHandler to ODrive CAN error reporting,MEDIUM,P1,Hardware Team,Week 3,""src/odrive_control_ros2/src/safety_monitor.cpp, src/odrive_control_ros2/src/comprehensive_error_handler.cpp"""
./doc_audit/todo_full_raw.txt,341,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:483:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:9:Safety Monitoring,Temperature Monitoring,Motor temperature not monitored,MEDIUM,""TODO comment: Should request motor temperatures via CAN"",No thermal protection for motors,Motor temperatures monitored with overheat protection,Implement ODrive temperature reading via CAN and set appropriate thresholds,MEDIUM,P2,Hardware Team,Week 4,""src/odrive_control_ros2/src/safety_monitor.cpp"""
./doc_audit/todo_full_raw.txt,342,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:484:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:10:Safety Monitoring,Power Supply Monitoring,VBus voltage not monitored,MEDIUM,""TODO comment: Should check VBus voltage from ODrive feedback"",No power supply monitoring,VBus voltage monitored with under/overvoltage protection,Implement VBus voltage reading and monitoring,MEDIUM,P2,Hardware Team,Week 4,""src/odrive_control_ros2/src/safety_monitor.cpp"""
./doc_audit/todo_full_raw.txt,343,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:601:docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:25:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:1258:        // TODO(developer): Uncomment when ODrive package is fully migrated to ROS2"
./doc_audit/todo_full_raw.txt,344,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:602:docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:29:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2338:          // TODO(developer) odrive_hw_controller.ShutDown();"
./doc_audit/todo_full_raw.txt,345,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:603:docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:45:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2529:          // TODO(developer) odrive_hw_controller.ShutDown();"
./doc_audit/todo_full_raw.txt,346,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:604:docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:46:src/yanthra_move/archive/yanthra_move_legacy_main.cpp:2533:// TODO(developer):Add code to shutdown odrive Before shutdown the system"
./doc_audit/todo_full_raw.txt,347,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:606:docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:94:src/yanthra_move/archive/legacy/yanthra_move.cpp:1377:        // TODO(developer): Uncomment when ODrive package is fully migrated to ROS2"
./doc_audit/todo_full_raw.txt,348,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:607:docs/archive/2025-10-generated/todos_scan_raw_2025-09-30.txt:98:src/yanthra_move/archive/legacy/yanthra_move.cpp:2375:          // TODO(developer) odrive_hw_controller.ShutDown();"
./doc_audit/todo_full_raw.txt,349,CRITICAL,"./docs/cleanup/odrive_refs_non_legacy.txt:689:docs/archive/2025-10-reports/VERIFICATION_FINDINGS_2025-10-07.md:50:## ⚠️ Task 0.2: ODrive → MG Motor Migration - CRITICAL FINDING"
./doc_audit/todo_full_raw.txt,350,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:856:docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:153:    // TODO(developer): Implement temperature monitoring from ODrive feedback"
./doc_audit/todo_full_raw.txt,351,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:16580:src/motor_control_ros2/src/generic_hw_interface.cpp:346:        // TODO(developer): Add velocity and effort reading when available in ODrive interface"
./doc_audit/todo_full_raw.txt,352,TODO,"./docs/cleanup/odrive_refs_non_legacy.txt:16866:src/yanthra_move/include/yanthra_move/joint_move_sensor_msgs.h:229: // TODO : Removed from here and called from the odrive_hw_interface->read() in"
./doc_audit/todo_full_raw.txt,353,TODO,"./docs/cleanup/odrive_refs_all.txt:19:.restored/8ac7d2e/COMPREHENSIVE_STATUS_REVIEW_2025-09-30.md:263:   - Current: `// TODO(developer): Implement temperature monitoring from ODrive feedback`"
./doc_audit/todo_full_raw.txt,354,TODO,"./docs/cleanup/odrive_refs_all.txt:253:docs/COMPREHENSIVE_STATUS_REVIEW_2025-09-30.md.backup:261:   - Current: `// TODO(developer): Implement temperature monitoring from ODrive feedback`"
./doc_audit/todo_full_raw.txt,355,TODO,"./docs/cleanup/odrive_refs_all.txt:281:docs/EXECUTION_PLAN_2025-09-30.md:170:    // TODO(developer): Implement temperature monitoring from ODrive feedback"
./doc_audit/todo_full_raw.txt,356,CRITICAL,"./docs/cleanup/odrive_refs_all.txt:294:docs/SAFETY_MONITOR_EXPLANATION.md:74:ODrive temperature: 68°C ... 70°C ... 72°C (CRITICAL!)"
./doc_audit/todo_full_raw.txt,357,OTHER,"./docs/cleanup/odrive_refs_all.txt:394:docs/archive/2025-10-analysis/STATUS_CLAIMS_EXTRACTION.md:241:| **ODrive Control** | 100% complete | TBD | TBD | TBD |"
./doc_audit/todo_full_raw.txt,358,TODO,"./docs/cleanup/odrive_refs_all.txt:478:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:4:Safety Monitoring,Joint Position Limits,Position limit checking not implemented,CRITICAL,""TODO comment: Implement joint position limit checking"",No joint limit enforcement active,Joint positions monitored and motion stopped at limits,Implement actual joint position monitoring with URDF limits,HIGH,P0,Control Team,Week 2,""src/odrive_control_ros2/src/safety_monitor.cpp"""
./doc_audit/todo_full_raw.txt,359,TODO,"./docs/cleanup/odrive_refs_all.txt:479:docs/archive/2025-10-analysis/ros1_vs_ros2_comparison/safety_gap_matrix.csv:5:Safety Monitoring,Velocity Limits,Velocity limit monitoring placeholder,CRITICAL,""TODO comment: Implement velocity limit checking"",No velocity monitoring or enforcement,Real-time velocity monitoring with configurable limits,Connect to actual joint velocity feedback and implement checks,HIGH,P0,Control Team,Week 2,""src/odrive_control_ros2/src/safety_monitor.cpp"""
